hours_studied,previous_grade,parental_support,attendance,extracurricular,family_income,class_participation,homework_completion,sleep_hours,final_grade
11,94,0,95,0,174425,1,48,10,55
6,35,0,62,0,176800,1,52,14,94
5,35,0,54,1,129957,1,79,22,43
8,52,1,52,0,82025,0,6,10,77
3,32,0,59,1,174325,1,12,17,66
13,76,1,99,0,122467,0,5,10,47
2,90,1,67,0,90994,0,97,15,46
5,40,0,90,0,184076,1,81,16,52
2,68,1,67,0,166666,0,73,17,42
2,68,0,82,1,143529,1,49,15,41
1,54,1,78,1,79228,1,91,9,51
10,70,0,45,0,186297,0,26,15,63
2,46,0,55,1,164361,0,56,7,83
4,90,0,74,1,140462,0,99,18,90
13,78,0,79,0,161042,1,67,5,52
6,90,0,83,0,143549,1,56,19,44
10,58,1,43,1,98458,1,37,18,93
6,33,0,73,0,59968,0,6,19,86
11,36,1,83,1,68780,1,83,6,83
2,95,1,55,1,175817,0,80,20,71
13,56,1,41,1,103241,1,28,17,86
3,31,1,65,1,101744,0,15,11,76
11,71,1,81,0,195080,1,68,14,66
10,94,0,59,1,74231,1,83,10,67
8,92,0,67,0,95719,0,84,14,70
12,67,1,42,1,108302,0,63,14,76
4,43,1,84,0,122089,0,51,13,64
7,73,0,81,0,127691,1,1,15,67
9,62,0,91,1,174485,0,71,16,43
5,79,1,53,0,154187,0,27,23,63
1,48,0,65,1,196274,0,6,20,41
2,75,0,56,0,107327,0,75,21,66
12,90,0,40,1,131785,1,80,8,90
3,44,1,92,0,89384,0,31,7,86
2,66,1,98,0,184335,1,64,6,98
5,68,0,50,0,88063,1,17,18,75
6,40,0,72,1,61318,0,20,11,41
11,71,1,98,0,66059,0,31,23,71
11,93,0,83,0,110489,1,18,15,75
12,84,1,94,0,92246,0,7,7,77
1,64,0,72,1,157847,1,24,12,96
4,43,0,53,0,168952,1,61,13,76
4,30,1,68,1,179055,0,73,7,58
2,43,0,95,0,66801,0,27,17,50
7,34,0,99,1,166200,1,41,5,70
5,59,0,89,1,65538,1,73,6,67
1,89,0,60,1,183712,0,58,15,44
5,33,0,81,1,177935,0,0,23,54
6,92,1,49,1,153231,0,98,14,96
8,60,1,56,1,79141,0,66,21,81
5,76,0,97,1,118091,1,61,16,99
10,72,1,49,1,56482,0,93,12,46
1,39,0,93,1,97007,1,14,6,81
6,95,1,82,0,131349,0,9,7,62
10,54,0,71,1,166058,0,4,14,86
5,97,0,94,1,177475,1,12,10,64
6,65,0,41,0,198059,1,21,15,43
2,51,1,57,0,70018,0,83,6,90
11,83,0,91,1,185254,0,8,9,70
12,30,1,70,1,136949,1,48,23,45
2,35,1,43,1,154672,0,95,14,57
12,90,1,46,0,70689,1,62,12,94
11,59,1,63,0,148310,0,38,21,80
5,84,1,70,1,126677,0,47,8,74
8,41,1,43,0,190196,1,16,5,58
13,61,1,94,0,82202,0,28,10,52
8,67,1,71,0,155822,1,51,15,61
1,49,1,46,1,50669,0,53,22,51
2,93,1,99,0,57550,0,13,11,44
4,70,1,50,1,80306,1,13,18,77
3,57,0,50,1,159606,0,4,7,45
8,38,1,84,1,168487,1,98,21,85
3,72,0,76,0,107231,1,27,5,82
4,64,0,59,0,135478,1,60,10,46
9,74,1,54,1,125740,1,84,16,73
2,77,1,94,0,87198,1,21,11,87
12,54,1,67,1,176594,0,72,18,79
6,92,1,74,0,132161,0,61,9,92
6,49,0,93,0,128196,0,67,18,65
5,60,0,42,0,127589,0,35,19,82
13,82,0,57,1,102347,0,69,12,99
8,47,0,74,1,143500,1,3,22,91
12,34,0,61,0,147071,0,14,5,41
6,49,0,75,0,88865,1,26,9,89
5,35,0,56,1,163345,0,35,10,59
1,31,1,76,0,184424,0,77,12,47
11,75,1,52,0,117318,1,65,15,64
4,53,0,68,0,59298,1,20,16,86
7,69,1,91,1,90101,0,35,18,59
9,43,0,65,1,105269,1,44,21,53
11,96,0,45,1,147206,0,62,22,75
1,84,0,82,1,121524,1,58,10,41
1,91,0,52,1,165648,1,34,5,97
5,59,1,89,0,60138,1,87,17,97
5,57,1,71,0,89437,0,98,22,93
2,37,1,95,1,136079,0,82,18,56
8,75,1,43,0,58458,1,56,11,51
7,91,1,98,0,93037,0,45,23,78
3,95,0,69,0,176652,0,74,11,62
9,68,0,64,0,171832,1,10,18,64
12,42,1,99,1,156192,1,33,22,59
8,54,0,81,1,188159,0,75,23,49
5,65,0,97,1,187093,1,83,16,44
9,41,0,47,1,121931,1,30,8,88
11,43,1,62,0,137719,1,77,21,72
9,33,1,43,0,143269,0,5,11,87
8,76,0,94,1,105974,0,39,5,71
13,48,1,68,0,154786,0,57,10,63
5,52,0,66,0,171378,0,48,7,96
4,43,0,99,1,103744,1,56,16,55
7,97,1,64,1,104287,0,58,14,54
11,55,0,92,1,61306,0,37,17,84
2,88,1,65,0,125905,0,91,13,55
13,39,1,41,1,183430,1,89,11,75
13,57,1,93,1,153086,0,24,6,58
7,42,0,65,1,62321,1,35,8,77
10,63,0,46,1,170909,1,34,8,73
2,52,0,53,0,159165,0,52,17,92
7,42,1,75,1,52908,1,50,17,63
6,62,1,63,0,180324,0,45,20,74
8,88,1,58,0,195750,0,58,6,68
4,78,0,70,1,163774,1,97,23,81
13,65,1,43,1,72988,1,39,8,63
1,63,1,83,1,110212,0,10,9,97
5,96,1,89,1,129411,1,5,13,75
3,38,0,47,1,117295,0,1,15,55
11,37,1,93,1,118535,1,54,7,60
11,93,0,63,0,148428,0,21,18,60
1,93,0,51,1,126926,1,88,23,89
7,84,0,77,0,79716,1,52,6,70
1,57,0,53,1,165410,1,25,20,41
10,68,0,56,0,196730,0,21,14,66
4,79,0,45,1,91930,0,52,7,96
11,73,0,78,1,53921,0,62,22,97
13,42,0,59,1,148484,1,23,10,97
5,47,1,74,1,50458,0,68,16,47
11,75,0,57,1,174744,0,7,15,67
10,97,0,48,1,152588,1,5,17,67
1,48,1,87,0,108230,0,74,9,80
10,63,1,49,1,125668,0,37,7,88
13,41,0,46,0,164808,1,51,9,97
7,47,0,78,0,56846,1,16,13,98
1,74,0,82,1,74912,1,29,23,63
7,66,1,95,0,132758,1,19,5,86
2,71,0,97,0,69478,0,58,5,88
3,46,0,54,1,128975,0,91,21,51
9,94,1,78,1,130174,0,57,13,63
9,59,1,46,1,138343,0,28,18,78
9,44,0,73,0,171594,0,92,7,77
4,31,0,99,0,61035,1,41,14,91
7,96,1,92,1,132097,0,65,19,55
9,48,1,65,1,176781,0,6,11,64
10,96,0,95,0,135301,0,72,12,85
2,71,0,84,1,147440,0,39,22,43
7,62,1,47,1,92353,0,43,5,62
10,69,0,66,1,183268,1,26,6,75
3,92,0,79,0,112262,1,1,11,41
9,58,0,81,0,141855,0,92,6,89
1,43,0,79,1,164384,1,2,15,51
3,61,1,99,0,69246,1,23,5,83
11,64,0,74,0,90544,0,70,9,49
2,66,1,49,0,130258,0,37,8,45
4,50,1,52,0,112037,0,95,10,93
13,96,1,40,0,117416,0,99,13,42
8,68,1,77,1,143235,1,15,9,74
7,53,0,63,0,54754,1,40,19,76
6,78,1,91,1,72864,0,39,7,77
11,45,0,95,0,136097,1,38,12,68
4,31,1,50,0,124886,1,82,15,85
3,66,1,81,0,180090,0,92,12,93
10,35,0,86,0,176644,1,78,19,64
6,48,1,76,0,64770,0,90,7,43
12,93,0,72,1,144447,1,78,10,69
9,74,1,96,0,115789,0,72,22,51
6,41,0,77,0,73216,0,48,8,87
1,80,1,46,1,186027,1,48,19,54
11,98,1,78,1,129979,1,49,20,84
6,61,0,93,1,121737,1,36,13,65
8,74,1,69,1,55362,0,10,7,95
2,94,1,55,0,144884,0,84,23,88
1,79,1,87,1,162669,1,12,11,74
7,37,1,84,1,74791,1,11,9,84
3,60,0,47,1,84131,1,83,17,90
8,89,1,88,1,166291,1,44,12,83
13,71,0,98,1,133005,1,6,15,43
7,37,1,92,0,185482,1,97,14,50
1,38,0,64,1,113849,0,65,10,89
13,52,0,61,1,187900,1,76,14,72
5,39,0,40,0,80791,1,4,20,80
6,47,1,70,1,150012,1,30,6,80
12,77,1,55,0,173349,1,72,14,86
3,34,1,76,1,142612,0,87,5,94
10,94,0,74,0,185591,0,13,7,66
9,71,0,74,0,108795,0,95,14,64
8,48,1,85,1,150705,1,69,16,63
9,79,1,68,0,162909,1,19,10,87
8,71,0,69,0,159091,1,63,5,42
9,48,1,46,0,185569,0,91,5,59
7,49,0,51,1,126096,0,81,5,41
4,31,1,63,1,50209,0,14,16,76
4,80,0,96,1,121671,1,42,7,52
2,48,1,52,0,85319,0,35,13,81
10,99,0,61,0,82059,0,94,22,43
6,52,1,82,0,133802,1,86,11,71
7,33,0,95,0,56667,0,53,12,87
10,79,1,71,0,164752,1,20,16,68
10,30,1,96,0,151760,1,72,8,73
10,80,0,61,1,153975,0,95,7,71
2,84,0,89,0,147981,0,48,17,50
2,55,1,96,0,182202,0,45,15,82
7,33,1,82,1,100241,0,27,10,63
10,39,1,82,0,162698,1,37,8,46
10,47,0,44,0,73103,0,83,13,86
11,39,1,64,0,165665,1,13,7,65
8,85,1,46,1,169567,1,54,18,97
4,46,1,75,1,113560,0,16,18,61
7,64,0,61,0,136888,0,5,9,87
6,38,1,89,0,63736,1,36,20,94
6,57,0,99,0,55500,1,19,5,94
5,76,1,52,1,120118,1,87,16,47
3,56,0,76,0,181567,1,6,7,65
6,74,0,79,0,143004,1,31,13,40
12,79,1,89,1,121628,0,43,20,59
13,37,1,94,0,107431,0,34,17,73
5,91,1,46,0,197400,0,69,16,86
8,44,0,49,0,50171,1,29,15,59
5,94,0,69,0,188321,1,24,16,47
7,67,1,48,1,63895,0,26,9,52
11,77,0,86,0,61415,0,13,22,59
4,33,1,45,0,106558,1,5,12,66
13,36,1,54,0,125473,0,27,21,74
13,35,1,83,0,196864,0,34,22,74
13,42,0,48,1,177553,0,14,9,76
5,39,0,51,1,74308,0,13,7,75
8,64,0,55,0,120016,0,40,6,61
10,94,0,60,1,117788,0,67,5,63
12,32,1,85,1,69954,0,9,23,67
5,87,1,42,0,172156,1,48,22,44
6,88,1,58,1,158713,0,92,11,40
8,97,1,86,1,112956,0,56,20,69
8,87,1,97,0,93344,0,67,21,46
8,41,0,63,0,69715,1,71,16,65
9,30,0,49,0,140620,1,51,16,98
3,60,1,40,0,153482,0,84,13,78
9,73,0,64,1,187849,0,20,17,96
1,34,0,98,0,161454,0,42,23,72
9,33,1,96,1,168100,0,87,7,48
7,31,0,74,0,57245,0,87,21,70
1,37,0,64,1,91248,0,88,10,78
2,97,0,81,1,122512,1,80,9,96
5,68,1,89,0,103522,0,1,13,70
11,64,0,55,0,84823,0,82,7,86
12,50,1,80,1,184723,1,39,22,61
9,96,1,64,0,159509,0,70,18,77
9,82,1,45,1,103253,0,88,7,86
12,31,1,87,1,128079,0,1,6,49
12,30,1,64,1,100660,1,65,18,83
1,98,1,89,1,102508,0,46,20,50
13,74,0,76,0,106207,0,5,20,53
3,96,1,41,1,180374,1,40,17,93
4,52,1,70,0,112692,1,7,12,71
6,71,1,94,0,165049,0,38,22,59
10,73,1,40,0,145447,1,15,8,70
2,91,0,95,1,108253,0,19,16,45
4,51,1,91,1,84000,1,75,7,66
11,72,1,66,0,154549,0,11,22,74
8,63,0,45,0,74526,1,65,21,53
11,87,0,42,0,129482,1,73,7,62
4,69,1,69,1,89250,0,86,21,78
11,80,0,77,0,62031,0,8,16,59
6,65,1,90,1,155316,1,72,13,57
12,56,0,95,1,190843,1,71,19,96
2,80,0,66,1,102291,0,73,6,41
7,65,0,70,0,73090,1,60,7,72
5,90,1,66,0,175239,0,37,21,89
10,99,1,51,1,159630,1,25,23,60
12,83,0,55,1,198583,0,95,23,53
8,96,0,90,0,112230,1,61,13,63
13,63,0,52,0,122268,0,60,21,85
2,53,1,66,0,100734,1,29,18,64
7,42,1,49,0,192022,0,48,21,80
7,79,0,76,1,104653,0,61,21,75
3,43,0,70,1,159191,1,45,22,61
11,99,1,67,1,155866,0,55,16,95
4,86,1,95,1,193087,0,7,22,52
13,39,1,99,1,91757,0,59,18,96
5,42,0,75,0,145775,0,96,9,76
12,74,0,74,1,137235,0,60,22,61
5,73,1,77,1,157364,0,34,17,53
8,88,0,87,1,58398,1,26,15,80
2,51,0,65,0,58259,1,2,20,73
1,95,1,72,0,186185,0,17,10,55
6,94,0,44,0,155438,0,89,14,87
10,49,0,70,1,155147,1,65,23,85
7,92,1,65,0,99417,0,37,5,78
12,64,0,67,1,140070,0,81,14,67
11,82,1,71,1,164004,1,85,15,45
5,51,0,65,0,198327,0,57,21,69
1,61,1,59,0,98391,1,27,15,58
6,42,0,68,1,115919,1,82,11,74
7,32,0,44,0,108517,0,5,7,44
10,40,0,68,0,109807,1,92,10,44
7,65,0,57,1,66007,0,11,11,58
12,83,1,80,1,98864,0,56,19,99
13,45,0,82,1,114563,1,86,19,64
7,53,1,53,0,138068,1,13,12,94
4,91,1,82,0,90565,0,66,6,99
9,96,1,44,0,128229,0,61,7,82
3,89,0,70,1,145480,1,42,10,65
9,93,1,94,1,145220,0,41,18,74
11,71,0,94,0,67568,1,22,5,51
1,82,0,50,1,140069,1,94,12,95
4,31,0,87,0,80368,0,46,16,47
6,73,1,43,1,74928,0,31,10,71
10,56,0,61,0,138610,0,44,14,41
10,90,0,74,0,173087,0,85,12,51
6,92,1,75,1,134228,0,33,17,70
10,65,0,41,0,166818,0,33,12,43
7,53,0,68,0,109871,0,0,5,42
4,46,0,68,1,147767,1,36,15,65
8,91,1,71,1,193019,0,25,14,79
3,55,0,77,0,145926,0,45,10,51
2,41,1,94,0,121238,1,9,16,63
2,60,1,49,0,121714,0,12,16,63
4,98,0,91,0,153931,0,81,19,54
9,58,0,89,0,130319,0,86,19,97
4,37,0,57,0,77957,1,45,20,60
13,69,0,96,0,52674,0,69,14,94
3,85,1,73,0,164064,1,31,8,82
8,96,0,83,0,108987,0,2,13,91
5,34,0,85,0,122408,1,54,17,50
8,41,0,85,0,66945,0,35,22,73
4,89,1,80,0,65826,0,14,7,42
10,33,0,64,1,185618,0,94,15,44
1,78,0,42,1,118789,0,0,19,43
3,46,1,56,1,199387,1,90,19,50
5,43,0,56,1,199639,1,96,19,76
7,53,0,51,1,188906,1,93,21,51
5,91,0,74,0,111825,1,66,23,96
13,59,0,59,0,129893,0,3,10,48
13,56,1,42,1,62651,1,71,10,57
2,41,1,46,1,50253,0,53,12,57
3,63,0,59,1,60914,1,91,8,84
11,61,1,88,0,51887,0,38,18,48
13,35,0,70,0,64123,1,38,21,69
4,62,0,77,0,142977,0,8,7,73
5,48,1,78,1,152823,1,35,8,40
1,87,0,68,1,140451,1,39,11,70
7,55,0,70,0,56322,0,57,14,87
3,46,1,55,0,104217,0,21,17,56
13,35,0,59,0,196989,1,57,7,45
3,69,0,87,1,197374,0,17,10,81
9,41,0,82,1,185723,1,77,9,54
1,32,0,71,0,167565,1,20,5,56
3,63,0,73,1,174204,1,19,19,61
2,85,0,76,1,142111,1,74,7,43
5,84,1,66,1,119004,1,47,7,53
7,47,1,54,0,196807,0,69,16,85
5,52,0,62,1,193122,1,29,8,90
5,90,0,76,1,158566,0,38,22,58
3,40,0,76,1,144509,0,52,23,63
8,84,1,74,0,53460,1,65,13,84
10,41,0,67,1,99902,0,83,9,73
5,78,0,64,0,75701,1,5,20,70
5,70,1,58,0,199301,1,7,23,72
9,68,0,47,0,174150,0,93,6,75
3,86,1,67,1,67088,1,71,22,62
10,43,0,51,1,70531,1,68,16,77
1,49,1,53,1,191918,1,85,20,46
8,44,1,56,1,194725,1,69,14,41
12,94,0,51,1,103109,1,19,13,89
7,92,1,54,0,137120,0,27,8,49
9,46,1,70,1,133358,1,50,23,41
7,84,0,86,0,153264,1,24,22,50
7,86,1,63,0,146571,1,62,21,43
13,49,0,97,0,66248,0,65,16,66
4,96,1,95,0,70954,0,50,11,75
10,95,1,51,1,158549,0,52,10,99
7,41,1,94,0,156823,0,16,11,63
1,74,1,67,1,91366,0,72,23,66
2,82,1,67,1,170842,1,34,6,85
1,52,0,67,1,58633,1,68,13,72
10,51,1,81,0,161596,0,63,13,94
11,96,0,80,1,96344,1,0,7,70
2,76,0,59,0,83336,1,0,15,45
10,77,0,77,0,125072,1,37,10,89
5,73,0,61,0,182041,0,11,7,58
8,95,1,93,1,144003,1,27,9,89
10,91,1,89,1,147468,1,35,15,43
11,36,1,79,0,109592,0,30,8,40
5,98,1,70,0,142006,1,24,20,42
12,40,0,66,1,172512,0,43,16,56
3,56,1,76,0,70225,0,74,16,48
13,75,0,50,1,147106,1,86,15,76
6,49,0,80,0,89518,0,15,12,75
12,47,0,92,0,87474,0,70,22,73
8,85,1,80,0,177750,0,11,22,45
10,32,1,47,1,103725,0,45,14,54
2,30,1,75,1,186362,0,90,20,83
8,90,0,83,1,138960,1,1,18,60
5,57,1,64,1,120344,1,1,19,82
6,78,0,74,0,179160,0,25,13,46
5,55,1,80,0,137817,0,60,15,55
6,74,1,55,1,82413,0,36,19,81
6,76,1,51,1,58419,0,71,19,43
1,59,0,97,0,166159,1,92,7,60
13,80,1,59,1,106567,0,13,21,89
12,45,0,85,0,199036,1,77,15,90
5,50,1,75,0,178706,0,21,7,45
13,89,1,89,1,52220,0,20,5,42
13,76,0,56,1,197810,0,58,11,70
1,87,1,54,0,54109,0,97,19,84
9,97,0,50,0,125397,0,66,18,75
8,90,1,57,1,103061,0,88,10,94
5,59,0,91,0,152207,1,96,7,87
2,96,1,42,1,61722,0,97,8,93
10,63,1,87,0,71236,1,38,21,74
5,48,1,64,0,54519,1,48,20,52
7,38,1,87,1,77437,1,46,17,58
11,59,0,90,1,198265,0,88,12,98
4,46,1,41,1,81065,1,21,5,87
9,53,0,63,1,64203,1,5,8,45
10,94,1,55,1,94148,0,19,23,98
2,98,1,63,0,78508,0,83,11,77
7,76,1,51,1,68975,0,44,7,49
11,68,1,45,1,105625,0,1,11,99
7,60,1,88,0,112713,0,39,10,61
10,39,0,50,0,109060,0,88,10,87
1,50,1,98,1,66370,1,33,16,66
5,64,1,62,0,84412,1,41,12,47
6,84,1,43,0,140235,0,65,21,54
2,61,1,64,1,136331,0,87,18,98
3,90,0,90,0,97918,1,22,11,43
8,65,0,95,0,100109,0,38,13,72
5,61,1,70,0,98735,1,95,5,53
6,50,0,71,0,94714,0,25,8,65
1,38,0,67,1,119939,0,48,15,65
5,43,1,48,0,194646,1,22,14,66
8,35,1,88,1,156883,0,77,9,75
2,62,1,92,1,172844,0,71,13,98
3,57,1,42,0,145918,0,60,13,59
11,72,1,52,1,193755,0,3,10,79
6,73,0,61,1,169386,0,25,18,83
3,62,0,41,0,113609,1,89,7,98
13,68,0,77,1,54094,1,64,6,76
2,43,1,76,1,140897,1,27,5,73
1,79,1,51,0,73221,1,69,7,40
7,77,0,74,0,132776,0,31,8,66
10,32,0,67,1,103227,1,38,23,83
6,47,1,78,0,99472,1,65,11,61
5,91,0,44,0,111970,1,51,15,88
11,74,1,55,1,152486,1,33,19,79
6,73,0,58,0,78505,0,63,7,40
4,53,0,96,0,79550,0,18,18,79
3,65,1,73,1,126659,1,91,10,76
6,63,1,79,1,126732,0,16,7,94
11,96,1,55,1,84010,0,43,11,84
9,55,1,76,1,106405,1,48,19,49
6,99,1,46,1,174186,1,16,18,91
8,57,1,98,1,176093,0,76,20,98
9,46,1,64,1,136132,1,97,18,43
12,50,1,45,0,159723,1,68,5,67
8,70,0,42,0,149712,0,72,17,54
12,53,0,52,0,92700,0,87,18,68
3,30,0,90,0,196344,0,97,6,72
13,40,0,59,1,148263,1,8,15,75
5,47,1,77,1,176011,0,22,16,95
6,59,1,63,1,151682,1,37,23,55
9,83,1,40,1,180525,1,33,6,64
8,98,0,76,0,55353,1,83,6,66
1,57,1,85,1,57262,1,96,19,65
13,75,0,90,1,61419,1,6,7,46
11,90,0,53,0,199215,1,69,20,51
5,36,1,93,0,164425,0,58,7,60
8,73,0,42,1,62969,0,55,5,68
4,64,1,86,1,108615,0,51,8,66
1,56,0,59,0,114255,0,1,13,48
2,90,0,62,1,137095,1,0,8,72
3,51,1,53,0,105587,0,14,12,68
1,39,0,80,0,113754,0,77,5,99
13,96,0,89,0,62870,0,69,13,58
2,46,1,75,0,142020,1,63,11,71
8,35,1,68,0,62108,0,69,15,57
10,61,0,90,0,198252,1,75,6,66
4,83,0,93,0,112137,1,41,22,41
7,46,1,60,1,69263,0,79,22,81
1,41,0,63,1,68398,1,93,9,44
4,51,0,93,0,131532,0,28,10,45
9,52,1,89,1,86919,0,88,17,46
9,46,0,44,1,65686,0,65,8,91
11,36,0,88,0,181492,0,45,22,93
3,52,0,92,1,138217,1,99,16,41
10,82,1,44,0,63889,0,30,8,87
10,87,1,78,1,119348,1,41,16,96
5,45,0,73,1,50318,0,31,7,63
3,69,1,83,0,55012,0,1,8,96
2,33,1,66,0,60670,0,38,17,85
13,45,1,75,1,195984,0,51,6,78
9,81,1,93,1,50024,1,67,8,50
2,77,0,56,1,141158,1,90,23,92
9,94,0,62,1,171997,0,56,16,46
3,72,1,70,0,166786,1,51,8,82
10,78,1,73,0,188546,0,83,15,77
9,99,0,41,1,187951,1,86,19,65
8,98,0,79,0,56180,0,72,12,61
2,38,1,45,0,129920,0,69,11,47
4,44,1,99,0,66291,0,81,18,78
10,98,0,55,0,79999,1,30,11,43
12,33,0,45,1,96119,0,94,17,49
2,34,1,40,0,93044,1,70,9,41
9,99,0,72,1,147314,0,11,10,78
10,57,0,90,0,145347,1,70,18,99
6,66,0,88,1,170291,1,14,22,65
1,48,1,98,1,165909,1,31,14,79
7,74,1,96,0,51862,1,5,8,51
13,54,1,80,1,76271,1,86,6,69
10,41,1,89,0,86875,0,78,12,66
3,50,1,62,1,158663,0,20,19,73
3,81,1,68,0,123947,1,46,18,68
8,63,0,75,1,115527,1,12,10,46
10,93,0,51,1,177789,0,73,23,96
2,42,1,60,1,64191,0,32,9,43
10,78,0,44,1,80183,1,94,14,86
4,61,0,50,0,75264,0,33,16,45
4,61,1,98,0,198856,1,25,5,87
7,89,0,77,1,190235,1,74,23,69
9,56,1,65,1,86522,1,66,6,78
3,42,1,96,0,97828,0,35,19,84
8,30,1,81,0,72142,0,59,15,63
8,60,1,90,0,78154,0,26,15,60
13,54,1,86,1,180832,0,79,12,44
5,87,1,81,1,132715,1,66,15,82
2,97,0,90,0,186639,1,71,9,57
11,43,0,59,0,168909,1,59,5,75
9,72,1,77,1,159505,1,22,18,83
4,59,1,82,0,100182,1,32,9,77
4,80,0,52,1,184783,1,75,15,89
4,78,1,59,1,135954,1,74,21,42
10,74,0,44,1,64830,0,45,23,81
2,65,1,83,1,158930,0,82,21,73
4,53,0,44,1,96263,0,60,17,43
9,96,1,98,0,85321,1,48,15,44
1,72,1,56,1,93550,1,83,19,99
3,53,1,66,1,126575,0,55,12,40
5,43,0,83,1,87130,1,14,7,58
13,50,1,49,1,178154,0,76,22,48
5,58,1,94,0,162932,1,48,20,52
1,64,1,67,1,99237,0,61,10,66
12,62,0,71,0,123430,0,85,19,67
3,53,0,93,0,149542,0,51,7,98
9,69,0,78,0,77699,0,63,9,64
7,54,1,94,1,170760,1,11,23,51
7,31,1,55,0,153263,1,40,12,70
7,74,1,80,1,84427,0,39,11,50
10,58,0,98,0,99098,0,66,7,71
13,34,0,91,1,56094,0,10,16,72
2,90,0,88,1,186195,1,50,18,92
1,48,0,67,0,125359,0,13,21,63
1,93,1,42,1,178036,1,65,17,41
10,59,0,70,0,196983,1,93,18,43
8,88,1,95,1,96116,0,63,19,44
8,98,1,87,1,56640,0,2,18,49
4,59,0,59,1,135535,1,85,14,81
13,63,1,63,0,135038,0,3,12,50
1,55,1,45,1,90145,0,18,8,91
5,74,1,83,0,93900,0,52,14,93
1,46,0,75,0,66510,1,86,7,97
4,88,0,50,1,74328,1,11,18,91
3,74,1,74,1,178444,0,96,18,57
1,79,1,80,0,92796,1,26,6,91
1,98,1,77,0,166566,0,98,15,99
1,65,0,55,0,122014,0,35,15,42
6,34,0,77,1,180154,0,75,14,76
1,54,0,80,1,83655,1,2,9,83
10,86,0,97,0,79660,0,90,11,43
7,99,1,73,0,111922,1,15,15,58
2,46,1,71,0,128134,1,99,21,94
5,70,1,49,0,181620,0,90,16,61
10,74,1,63,1,100728,1,57,5,55
13,90,1,90,0,146729,0,7,8,95
2,75,1,75,0,179580,0,83,19,86
3,83,1,47,1,74080,1,29,10,72
4,41,1,69,1,152070,0,0,23,77
4,84,0,41,1,151599,0,28,6,95
11,68,1,96,1,55506,0,31,9,90
6,88,1,46,0,103945,0,22,13,67
4,99,0,86,0,193207,1,78,15,86
9,96,0,98,0,169177,0,4,21,61
13,94,1,72,0,68039,1,80,8,73
6,73,0,48,0,148057,0,12,7,87
4,41,0,85,1,102015,1,80,14,69
3,57,1,40,0,124026,0,13,13,98
1,41,0,72,0,58741,0,42,18,55
7,54,0,65,1,183784,0,27,19,65
8,94,0,65,0,179733,1,96,8,71
3,66,0,72,0,71420,1,35,7,47
13,82,1,85,1,87650,1,18,22,77
9,68,0,95,0,109944,1,35,13,74
12,30,1,59,0,121779,1,67,14,59
7,72,1,77,1,198936,0,45,19,58
3,41,1,72,1,85517,1,85,16,68
13,62,1,82,1,150741,1,92,5,55
12,54,1,50,0,148158,1,10,22,92
4,79,1,50,0,90287,0,45,11,82
13,51,0,50,1,53248,1,29,17,89
1,92,1,48,0,146261,1,72,20,53
6,42,0,48,1,139746,1,9,7,56
4,83,1,72,1,138623,0,1,8,46
11,59,1,50,1,66745,0,10,15,45
2,97,1,94,1,147288,1,59,23,43
1,99,0,80,1,70734,1,62,14,63
10,32,0,93,1,167298,1,54,14,56
7,82,1,83,0,146538,1,61,8,56
9,44,0,83,1,174239,1,78,5,80
4,59,0,81,1,75122,0,11,19,85
6,66,0,78,0,73091,0,69,9,80
1,40,0,84,0,199022,1,34,13,67
12,69,0,51,1,115815,0,81,9,58
5,41,1,77,0,173491,1,36,13,52
12,91,0,69,1,172687,1,96,13,58
10,45,0,48,1,197014,0,93,19,84
1,89,1,70,1,61958,1,79,5,96
11,55,0,51,0,53203,1,25,15,64
11,99,0,94,0,181763,0,55,13,45
3,36,0,81,0,86842,0,23,6,85
12,34,1,73,1,125058,1,10,20,98
3,56,0,48,1,195100,0,89,21,84
2,68,0,51,0,72152,1,31,11,78
1,82,0,59,1,176019,1,0,10,94
11,62,0,75,0,195623,1,14,12,80
13,56,1,54,1,166988,1,35,12,72
6,59,0,95,1,77956,0,82,14,73
2,35,0,47,1,64643,0,17,11,90
11,94,0,60,1,136357,0,39,11,99
2,69,0,62,1,183184,0,46,17,53
13,79,0,77,0,141750,1,36,21,85
2,94,1,49,0,137893,1,12,13,70
6,88,1,71,0,89440,1,92,7,74
6,93,1,98,0,83258,0,38,6,73
13,62,1,92,0,116164,1,19,17,84
4,55,1,66,0,86255,1,81,18,44
4,96,1,45,1,159738,0,75,15,68
4,51,0,63,1,141893,1,66,21,91
13,67,0,61,1,92309,0,89,6,85
6,87,0,75,1,124817,0,14,23,81
11,65,0,59,0,177921,1,6,19,68
12,96,1,45,1,197157,0,36,6,44
1,78,0,92,0,122097,1,1,12,91
6,90,0,69,0,62338,1,23,17,58
2,48,0,87,1,162748,0,61,19,79
11,50,0,42,1,163159,1,78,13,80
6,85,0,83,1,142854,1,61,7,71
9,63,0,97,1,161760,0,69,13,98
5,68,1,47,1,181637,0,18,10,73
8,39,1,94,1,160555,1,99,19,48
13,72,1,77,1,135449,0,24,13,77
9,81,0,72,0,175980,0,85,20,74
12,37,1,69,0,74295,0,43,11,99
2,80,0,80,1,177813,0,1,17,65
3,78,0,73,0,114679,0,58,19,44
13,34,1,91,1,152506,1,85,13,71
5,59,1,95,0,172860,1,13,21,56
3,57,1,68,0,111262,0,45,20,64
3,50,0,65,1,135698,1,65,7,99
